Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,Open OU,,Close OU,
1030,52,H,Pittsburgh,0,1,2,3,-140,-127,5.5,-130,5,125
1030,53,V,Toronto,2,0,2,4,-125,-105,5.5,-110,5.5,-125
1030,54,H,Calgary,0,1,1,2,105,-115,5.5,-110,5.5,105
1030,55,V,Detroit,0,2,0,2,120,130,5.5,100,5,-120
1030,56,H,Vancouver,1,0,0,1,-140,-150,5.5,-120,5,100
1030,57,V,SanJose,2,1,0,3,-115,-140,5,-125,5,-110
1030,58,H,LosAngeles,1,1,1,4,-105,120,5,105,5,-110
1031,1,V,Anaheim,1,1,0,2,115,125,5,-135,5,-130
1031,2,H,Boston,0,1,1,3,-135,-145,5,115,5,110
1031,3,V,Buffalo,0,0,0,0,170,170,5,-115,5,115
1031,4,H,NYRangers,1,1,0,2,-190,-190,5,-105,5,-135
1031,5,V,Nashville,3,0,1,4,135,127,5,-130,5.5,115
1031,6,H,Phoenix,0,2,2,5,-155,-147,5,110,5.5,-135
1101,51,V,Washington,1,5,1,7,110,130,5,-135,5,-145
1101,52,H,Philadelphia,0,0,0,0,-130,-150,5,115,5,125
1101,53,V,Columbus,0,1,1,2,170,175,5.5,100,5.5,110
1101,54,H,Pittsburgh,1,3,0,4,-190,-195,5.5,-120,5.5,-130
1101,55,V,TampaBay,0,1,2,3,-120,-126,5.5,-115,5.5,-120
1101,56,H,Carolina,0,0,0,0,100,106,5.5,-105,5.5,100
1101,57,V,NYIslanders,0,3,1,5,120,135,5.5,-105,5.5,-135
1101,58,H,Ottawa,2,2,0,4,-140,-155,5.5,-115,5.5,115
1101,59,V,St.Louis,1,3,0,4,-190,-195,5.5,120,5.5,100
1101,60,H,Florida,0,0,0,0,170,175,5.5,-140,5.5,-120
1101,61,V,Montreal,1,0,2,3,110,114,5,105,5,100
1101,62,H,Minnesota,1,1,2,4,-130,-134,5,-125,5,-120
1101,63,V,Colorado,1,1,0,3,-125,-111,5.5,110,5,-145
1101,64,H,Dallas,0,0,2,2,105,-109,5.5,-130,5,125
1101,65,V,Detroit,2,0,2,4,-135,-128,5.5,100,5.5,105
1101,66,H,Calgary,0,2,1,3,115,108,5.5,-120,5.5,-125
1102,1,V,Chicago,1,3,1,5,-130,-170,5.5,-111,5.5,100
1102,2,H,Winnipeg,1,0,0,1,110,150,5.5,-109,5.5,-120
1102,3,V,St.Louis,1,1,0,2,-123,-120,5.5,-111,5.5,-105
1102,4,H,TampaBay,1,1,2,4,103,100,5.5,-109,5.5,-115
1102,5,V,Anaheim,0,3,3,6,-173,-175,5,-125,5,-130
1102,6,H,Buffalo,0,1,2,3,153,155,5,105,5,110
1102,7,V,Philadelphia,1,0,0,1,109,130,5,-104,5,-115
1102,8,H,NewJersey,0,0,0,0,-129,-150,5,-116,5,-105
1102,9,V,Boston,0,1,0,1,-140,-121,5.5,105,5.5,100
1102,10,H,NYIslanders,0,3,0,3,120,101,5.5,-125,5.5,-120
1102,11,V,Carolina,0,1,0,1,160,165,5,-125,5,-115
1102,12,H,NYRangers,1,2,2,5,-180,-185,5,105,5,-105
1102,13,V,Florida,0,1,1,2,154,150,5,-135,5.5,-105
1102,14,H,Washington,1,1,0,3,-174,-170,5,115,5.5,-115
1102,15,V,Pittsburgh,0,1,2,3,-120,-120,5.5,105,5.5,-110
1102,16,H,Columbus,0,0,0,0,100,100,5.5,-125,5.5,-110
1102,17,V,Toronto,0,0,0,0,110,141,5.5,100,5.5,106
1102,18,H,Vancouver,1,2,1,4,-130,-161,5.5,-120,5.5,-126
1102,19,V,Montreal,0,0,1,1,130,130,5,-115,5.5,100
1102,20,H,Colorado,0,1,3,4,-150,-150,5,-105,5.5,-120
1102,21,V,Detroit,2,1,2,5,-107,-109,5.5,100,5.5,105
1102,22,H,Edmonton,0,0,0,0,-113,-111,5.5,-120,5.5,-125
1102,23,V,Phoenix,1,1,0,3,170,160,5.5,-110,5.5,115
1102,24,H,SanJose,0,2,0,2,-200,-180,5.5,-110,5.5,-135
1102,25,V,Nashville,2,1,1,4,160,160,5,-115,5,-105
1102,26,H,LosAngeles,1,0,2,3,-180,-180,5,-105,5,-115
1103,51,V,Dallas,1,1,1,4,122,130,5.5,-105,5.5,100
1103,52,H,Ottawa,0,2,1,3,-142,-150,5.5,-115,5.5,-120
1103,53,V,Calgary,0,1,1,3,196,210,5.5,-104,5.5,-130
1103,54,H,Chicago,0,1,1,2,-226,-250,5.5,-116,5.5,110
1103,55,V,NewJersey,0,0,0,0,148,170,5,105,5,125
1103,56,H,Minnesota,1,1,2,4,-168,-200,5,-125,5,-145
1104,1,V,Anaheim,2,0,0,2,-105,106,5,-130,5,-115
1104,2,H,NYRangers,0,1,0,1,-115,-126,5,110,5,-105
1104,3,V,Detroit,0,2,0,2,-120,-156,5.5,110,5,-135
1104,4,H,Winnipeg,1,1,2,4,100,136,5.5,-130,5,115
1105,51,V,Dallas,1,0,1,3,160,165,5,-125,5,-120
1105,52,H,Boston,1,0,1,2,-180,-185,5,105,5,100
1105,53,V,NYIslanders,1,1,0,2,115,106,5.5,-125,5.5,-128
1105,54,H,Washington,0,5,1,6,-135,-126,5.5,105,5.5,108
1105,55,V,Ottawa,2,0,2,4,103,100,5.5,-105,5.5,-120
1105,56,H,Columbus,0,0,1,1,-123,-120,5.5,-115,5.5,100
1105,57,V,St.Louis,1,0,1,3,-110,-116,5,-135,5,-125
1105,58,H,Montreal,0,2,0,2,-110,-104,5,115,5,105
1105,59,V,Edmonton,1,2,0,4,110,110,5.5,-115,5.5,-105
1105,60,H,Florida,1,0,2,3,-130,-130,5.5,-105,5.5,-115
1105,61,V,Philadelphia,0,0,1,1,-110,-113,5,-125,5.5,115
1105,62,H,Carolina,0,0,1,2,-110,-107,5,105,5.5,-135
1105,63,V,Calgary,1,0,0,1,150,175,5.5,105,5.5,120
1105,64,H,Minnesota,1,1,3,5,-170,-195,5.5,-125,5.5,-140
1105,65,V,Vancouver,0,2,0,2,120,-105,5.5,100,5.5,120
1105,66,H,Phoenix,1,1,0,3,-140,-115,5.5,-120,5.5,-140
1105,67,V,Buffalo,0,2,2,5,240,360,5.5,115,5.5,135
1105,68,H,SanJose,1,0,3,4,-300,-430,5.5,-135,5.5,-155
1106,1,V,Pittsburgh,0,1,0,1,-137,-131,5,-125,5,-130
1106,2,H,NYRangers,2,2,1,5,117,111,5,105,5,110
1106,3,V,Winnipeg,0,0,1,1,213,220,5.5,-106,5.5,-110
1106,4,H,Chicago,2,1,1,4,-253,-270,5.5,-114,5.5,-110
1106,5,V,Nashville,2,2,2,6,174,165,5,-137,5,-135
1106,6,H,Colorado,1,2,1,4,-204,-185,5,117,5,115
1106,7,V,Phoenix,1,1,0,2,129,133,5.5,-105,5.5,115
1106,8,H,Anaheim,1,2,2,5,-149,-153,5.5,-115,5.5,-135
1107,51,V,Florida,0,0,1,1,210,210,5,-125,5,-135
1107,52,H,Boston,0,1,3,4,-260,-260,5,105,5,115
1107,53,V,Montreal,1,0,0,1,100,-110,5.5,115,5.5,115
1107,54,H,Ottawa,1,2,1,4,-120,-110,5.5,-135,5.5,-135
1107,55,V,NewJersey,1,0,2,3,128,110,5,100,5,-105
1107,56,H,Philadelphia,0,0,0,0,-148,-130,5,-120,5,-115
1107,57,V,Minnesota,1,1,0,2,-105,-107,5.5,110,5.5,125
1107,58,H,Washington,1,0,1,3,-115,-113,5.5,-130,5.5,-145
1107,59,V,NYIslanders,0,0,0,0,-105,-105,5.5,-115,5.5,-105
1107,60,H,Carolina,1,0,0,1,-115,-115,5.5,-105,5.5,-115
1107,61,V,NYRangers,1,2,1,4,117,130,5,-104,5,-110
1107,62,H,Columbus,1,1,0,2,-137,-150,5,-116,5,-110
1107,63,V,Dallas,0,1,2,4,128,125,5,-130,5,-135
1107,64,H,Detroit,0,2,1,3,-148,-145,5,110,5,115
1107,65,V,Edmonton,1,0,1,2,180,170,6,-105,6,110
1107,66,H,TampaBay,2,1,1,4,-210,-200,6,-115,6,-130
1107,67,V,Calgary,0,0,2,2,190,205,5.5,-110,5.5,-115
1107,68,H,St.Louis,2,1,0,3,-230,-245,5.5,-110,5.5,-105
1107,69,V,Vancouver,3,1,0,4,160,141,5.5,-110,5,-135
1107,70,H,SanJose,2,0,0,2,-180,-161,5.5,-110,5,115
1107,71,V,Buffalo,0,0,0,0,209,220,5,-125,5,-120
1107,72,H,LosAngeles,1,1,0,2,-249,-270,5,105,5,100
1108,1,V,NewJersey,0,0,1,1,160,165,5,-125,5,-120
1108,2,H,Toronto,0,0,1,2,-180,-185,5,105,5,100
1108,3,V,Nashville,0,0,0,0,-109,-106,5,-135,5.5,115
1108,4,H,Winnipeg,4,0,1,5,-111,-114,5,115,5.5,-135
1108,5,V,Calgary,0,2,0,2,210,210,5.5,-109,5.5,-115
1108,6,H,Colorado,1,2,1,4,-250,-260,5.5,-111,5.5,-105
1108,7,V,Buffalo,1,1,0,2,220,240,5.5,100,5,-140
1108,8,H,Anaheim,4,2,0,6,-270,-300,5.5,-120,5,120
1109,51,V,Edmonton,0,1,1,2,125,120,5.5,105,5.5,110
1109,52,H,Philadelphia,2,0,2,4,-145,-140,5.5,-125,5.5,-130
1109,53,V,Florida,1,0,1,2,170,170,5.5,-104,5.5,-105
1109,54,H,Ottawa,2,1,0,3,-190,-190,5.5,-116,5.5,-115
1109,55,V,Toronto,0,1,0,1,144,175,5,-125,5,-130
1109,56,H,Boston,1,0,2,3,-164,-195,5,105,5,110
1109,57,V,TampaBay,1,1,0,3,102,108,5.5,105,5.5,110
1109,58,H,Detroit,1,0,1,2,-122,-128,5.5,-125,5.5,-130
1109,59,V,Minnesota,1,1,0,3,-130,-131,5,-110,5,100
1109,60,H,Carolina,1,1,0,2,110,111,5,-110,5,-120
1109,61,V,NYIslanders,1,1,0,2,110,113,5.5,-115,5.5,-110
1109,62,H,Columbus,1,1,3,5,-130,-133,5.5,-105,5.5,-110
1109,63,V,Pittsburgh,0,1,0,1,120,101,5.5,-110,5.5,120
1109,64,H,St.Louis,0,1,1,2,-140,-121,5.5,-110,5.5,-140
1109,65,V,Chicago,1,2,2,5,-130,-135,5.5,-115,5.5,105
1109,66,H,Dallas,1,1,0,2,110,115,5.5,-105,5.5,-125
1109,67,V,Washington,0,3,0,3,130,125,5.5,-110,5.5,-115
1109,68,H,Phoenix,1,0,2,4,-150,-145,5.5,-110,5.5,-105
1109,69,V,Vancouver,0,1,0,1,120,-105,5,-120,5,-115
1109,70,H,LosAngeles,2,3,0,5,-140,-115,5,100,5,-105
1110,1,V,NYIslanders,0,1,1,2,150,185,5.5,100,5.5,100
1110,2,H,Montreal,0,3,1,4,-170,-215,5.5,-120,5.5,-120
1110,3,V,Florida,1,1,1,3,180,200,5,-130,5,-130
1110,4,H,NYRangers,1,1,2,4,-210,-240,5,110,5,110
1110,5,V,Nashville,0,0,0,0,100,-109,5,-120,5,-110
1110,6,H,NewJersey,1,2,2,5,-120,-111,5,100,5,-110
1110,7,V,Edmonton,0,2,2,4,230,220,5.5,-125,5.5,-120
1110,8,H,Chicago,1,1,3,5,-280,-270,5.5,105,5.5,100
1110,9,V,Washington,0,1,0,1,160,145,5.5,-110,5.5,-105
1110,10,H,Colorado,1,1,2,4,-180,-165,5.5,-110,5.5,-115
1110,11,V,SanJose,2,1,1,4,-165,-172,5.5,-105,5.5,110
1110,12,H,Winnipeg,0,3,1,5,145,152,5.5,-115,5.5,-130
1110,13,V,Vancouver,0,1,0,1,145,120,5.5,100,5.5,110
1110,14,H,Anaheim,0,2,1,3,-165,-140,5.5,-120,5.5,-130
1111,51,V,TampaBay,0,0,0,0,140,155,5,-135,5,-130
1111,52,H,Boston,0,2,1,3,-160,-175,5,115,5,110
1112,1,V,Colorado,0,1,0,1,-160,-145,5,-120,5,-145
1112,2,H,Carolina,1,1,0,2,140,125,5,100,5,125
1112,3,V,LosAngeles,1,0,1,2,-190,-185,5,-120,5,110
1112,4,H,Buffalo,0,1,1,3,170,165,5,100,5,-130
1112,5,V,Columbus,0,1,2,3,130,125,5.5,-115,5.5,-110
1112,6,H,Washington,0,1,2,4,-150,-145,5.5,-105,5.5,-110
1112,7,V,Nashville,0,0,1,1,110,-101,5.5,-110,5.5,-110
1112,8,H,NYIslanders,2,1,0,3,-130,-119,5.5,-110,5.5,-110
1112,9,V,NewJersey,0,2,1,3,150,150,5,110,5,115
1112,10,H,NYRangers,0,1,1,2,-170,-170,5,-130,5,-135
1112,11,V,TampaBay,1,0,0,2,130,165,5.5,110,5.5,130
1112,12,H,Montreal,0,0,1,1,-150,-185,5.5,-130,5.5,-150
1112,13,V,Anaheim,2,0,0,2,-200,-140,5.5,-110,5.5,105
1112,14,H,Florida,0,2,1,3,170,120,5.5,-110,5.5,-125
1112,15,V,Winnipeg,1,0,1,3,140,155,5.5,107,5.5,120
1112,16,H,Detroit,1,0,1,2,-160,-175,5.5,-127,5.5,-140
1112,17,V,Philadelphia,1,2,2,5,142,120,5.5,115,5.5,125
1112,18,H,Ottawa,0,0,0,0,-162,-140,5.5,-135,5.5,-145
1112,19,V,Phoenix,2,0,0,3,140,150,5.5,-104,5.5,110
1112,20,H,St.Louis,1,0,1,2,-160,-170,5.5,-116,5.5,-130
1112,21,V,SanJose,2,0,0,3,-160,-163,5.5,-115,5.5,-125
1112,22,H,Calgary,0,0,2,2,140,143,5.5,-105,5.5,105
1113,51,V,Toronto,0,1,0,1,126,130,5,-125,5,-130
1113,52,H,Minnesota,0,0,1,2,-146,-150,5,105,5,110
1113,53,V,Philadelphia,1,1,0,2,190,205,5.5,111,5.5,100
1113,54,H,Pittsburgh,0,1,0,1,-220,-245,5.5,-131,5.5,-120
1113,55,V,Dallas,0,1,2,3,-125,-110,5.5,-104,5.5,-115
1113,56,H,Edmonton,0,0,0,0,105,-110,5.5,-116,5.5,-105
1114,1,V,LosAngeles,0,0,3,3,-121,-120,5.5,-111,5.5,110
1114,2,H,NYIslanders,0,2,0,2,101,100,5.5,-109,5.5,-130
1114,3,V,Columbus,1,1,0,2,170,155,5,-125,5,-125
1114,4,H,Boston,1,1,0,3,-190,-175,5,105,5,105
1114,5,V,Anaheim,0,1,0,1,100,-109,5.5,-109,5.5,120
1114,6,H,TampaBay,2,2,1,5,-120,-111,5.5,-111,5.5,-140
1114,7,V,Colorado,1,0,2,3,114,136,5,-120,5,-140
1114,8,H,St.Louis,1,4,2,7,-134,-156,5,100,5,120
1114,9,V,Phoenix,2,2,0,4,150,170,5.5,-115,5.5,-105
1114,10,H,Chicago,2,1,1,5,-170,-190,5.5,-105,5.5,-115
1114,11,V,Dallas,1,4,2,7,-104,-113,5.5,-120,5.5,-120
1114,12,H,Calgary,0,1,2,3,-116,-107,5.5,100,5.5,100
1114,13,V,SanJose,0,0,1,2,-105,-119,5,-130,5,-130
1114,14,H,Vancouver,0,1,0,1,-115,-101,5,110,5,110
1115,51,V,LosAngeles,0,0,2,2,-113,100,5,-101,5,110
1115,52,H,NewJersey,0,0,0,0,-107,-120,5,-119,5,-130
1115,53,V,Toronto,0,1,0,1,-141,-128,5,-120,5,-135
1115,54,H,Buffalo,0,2,1,3,121,108,5,100,5,115
1115,55,V,Anaheim,0,1,1,2,-116,-110,5.5,119,5.5,125
1115,56,H,Carolina,0,1,1,3,-104,-110,5.5,-139,5.5,-145
1115,57,V,Nashville,1,0,0,1,171,185,5.5,105,5.5,110
1115,58,H,Pittsburgh,2,2,0,4,-191,-215,5.5,-125,5.5,-130
1115,59,V,Montreal,1,1,0,3,-114,-110,5,-120,5.5,115
1115,60,H,Columbus,2,0,0,2,-106,-110,5,100,5.5,-135
1115,61,V,Washington,1,0,2,4,110,125,5.5,-105,5.5,100
1115,62,H,Detroit,2,1,0,3,-130,-145,5.5,-115,5.5,-120
1115,63,V,Boston,2,0,0,2,-106,-119,5,-137,5,-130
1115,64,H,Ottawa,1,0,3,4,-114,-101,5,117,5,110
1115,65,V,Florida,0,0,2,2,192,180,5,-115,5,-120
1115,66,H,Minnesota,2,0,1,3,-232,-210,5,-105,5,100
1115,67,V,Philadelphia,2,0,0,2,110,107,5,-114,5,-155
1115,68,H,Winnipeg,1,0,1,3,-130,-127,5,-106,5,135
1115,69,V,SanJose,2,1,0,3,-170,-163,5.5,-115,5.5,-105
1115,70,H,Edmonton,0,1,0,1,150,143,5.5,-105,5.5,-115
1116,1,V,Detroit,2,1,1,4,-105,-105,5.5,105,5.5,110
1116,2,H,NYIslanders,1,2,1,5,-115,-115,5.5,-125,5.5,-130
1116,3,V,Pittsburgh,0,1,0,1,-137,-140,5,-130,5,-125
1116,4,H,NewJersey,1,1,2,4,117,120,5,110,5,105
1116,5,V,NYRangers,0,1,0,1,107,106,5,-110,5,-105
1116,6,H,Montreal,0,0,0,0,-127,-126,5,-110,5,-115
1116,7,V,Buffalo,0,0,2,2,177,175,5,-127,5,-140
1116,8,H,Toronto,2,1,1,4,-207,-205,5,107,5,120
1116,9,V,TampaBay,0,2,1,3,124,116,5.5,-106,5.5,105
1116,10,H,Phoenix,2,2,2,6,-144,-136,5.5,-114,5.5,-125
1116,11,V,Chicago,0,1,1,2,-163,-180,5.5,-104,5.5,-110
1116,12,H,Nashville,2,2,3,7,143,160,5.5,-116,5.5,-110
1116,13,V,Carolina,0,2,0,2,190,210,5,-125,5,-130
1116,14,H,St.Louis,0,2,2,4,-220,-260,5,105,5,110
1116,15,V,Florida,1,2,1,4,190,215,5.5,101,5.5,110
1116,16,H,Colorado,0,1,0,1,-230,-255,5.5,-121,5.5,-130
1116,17,V,Edmonton,0,0,4,4,128,120,6,-111,6,105
1116,18,H,Calgary,1,1,0,2,-148,-140,6,-109,6,-125
1117,51,V,Columbus,1,2,1,4,130,140,5.5,110,5.5,103
1117,52,H,Ottawa,0,0,1,1,-150,-160,5.5,-130,5.5,-123
1117,53,V,St.Louis,0,1,0,1,-120,-106,5.5,-110,5.5,-104
1117,54,H,Washington,3,1,0,4,100,-114,5.5,-110,5.5,-116
1117,55,V,LosAngeles,0,1,0,1,-104,-103,5,105,5,110
1117,56,H,NYRangers,0,0,0,0,-116,-117,5,-125,5,-130
1117,57,V,SanJose,0,1,0,1,110,-107,5.5,-110,5.5,-105
1117,58,H,Chicago,1,1,3,5,-130,-113,5.5,-110,5.5,-115
1117,59,V,Dallas,1,0,1,2,130,130,5.5,120,5.5,120
1117,60,H,Vancouver,0,0,1,1,-150,-150,5.5,-140,5.5,-140
1117,61,V,Winnipeg,0,0,1,1,160,170,5,-115,5,-120
1117,62,H,Minnesota,1,0,1,2,-180,-190,5,-105,5,100
1118,1,V,Boston,2,0,2,4,-133,-152,5,-110,5,105
1118,2,H,Carolina,1,0,0,1,113,132,5,-110,5,-125
1118,3,V,Anaheim,0,0,1,1,130,135,5.5,110,5.5,115
1118,4,H,Pittsburgh,0,0,3,3,-150,-155,5.5,-130,5.5,-135
1118,5,V,Calgary,0,2,2,5,120,124,5.5,-115,5.5,-115
1118,6,H,Winnipeg,0,1,3,4,-140,-144,5.5,-105,5.5,-105
1119,51,V,NYIslanders,0,1,1,2,135,122,5.5,-110,5.5,-110
1119,52,H,Toronto,1,1,3,5,-155,-142,5.5,-110,5.5,-110
1119,53,V,St.Louis,2,1,1,4,-167,-185,5,-120,5,-130
1119,54,H,Buffalo,1,0,0,1,147,165,5,100,5,110
1119,55,V,Ottawa,0,1,1,2,-104,-107,5,-125,5,-140
1119,56,H,Philadelphia,1,1,3,5,-116,-113,5,105,5,120
1119,57,V,Nashville,0,1,1,2,123,146,5.5,120,5.5,120
1119,58,H,Detroit,0,0,0,0,-143,-166,5.5,-140,5.5,-140
1119,59,V,Minnesota,0,0,2,2,103,-106,5,100,5,110
1119,60,H,Montreal,0,4,2,6,-123,-114,5,-120,5,-130
1119,61,V,Boston,0,2,0,2,-105,102,5,100,5,110
1119,62,H,NYRangers,0,1,0,1,-115,-122,5,-120,5,-130
1119,63,V,Chicago,0,0,1,1,-104,-123,5.5,-110,5.5,-115
1119,64,H,Colorado,3,1,1,5,-116,103,5.5,-110,5.5,-105
1119,65,V,Columbus,0,0,0,0,-114,103,5.5,-107,5.5,-105
1119,66,H,Edmonton,3,3,1,7,-106,-123,5.5,-113,5.5,-115
1119,67,V,Florida,1,0,1,3,170,185,5,-120,5,-130
1119,68,H,Vancouver,0,1,1,2,-200,-215,5,100,5,110
1119,69,V,TampaBay,0,1,1,2,125,132,5,-115,5,-125
1119,70,H,LosAngeles,2,3,0,5,-145,-152,5,-105,5,105
1120,1,V,Minnesota,1,2,1,4,-105,-110,5,-130,5,-130
1120,2,H,Ottawa,2,0,1,3,-115,-110,5,110,5,110
1120,3,V,Pittsburgh,2,1,1,4,-109,-118,5.5,-104,5.5,100
1120,4,H,Washington,0,0,0,0,-111,-102,5.5,-116,5.5,-120
1120,5,V,NewJersey,2,0,1,4,150,133,5,-109,5,-109
1120,6,H,Anaheim,1,2,0,3,-170,-153,5,-111,5,-111
1120,7,V,Columbus,1,0,0,2,-106,128,5.5,-109,5.5,-115
1120,8,H,Calgary,0,0,1,1,-114,-148,5.5,-111,5.5,-105
1121,51,V,St.Louis,1,1,0,3,105,-105,5,-106,5,100
1121,52,H,Boston,1,1,0,2,-125,-115,5,-114,5,-120
1121,53,V,Buffalo,1,0,0,1,167,165,5,-113,5,-115
1121,54,H,Philadelphia,0,2,2,4,-187,-185,5,-107,5,-105
1121,55,V,Nashville,0,3,1,4,139,131,5.5,100,5.5,126
1121,56,H,Toronto,1,0,1,2,-159,-151,5.5,-120,5.5,-146
1121,57,V,Carolina,0,2,1,3,139,149,5,-121,5,-115
1121,58,H,Detroit,1,1,2,4,-159,-169,5,101,5,-105
1121,59,V,Chicago,1,2,3,6,-159,-145,5.5,-115,5.5,-120
1121,60,H,Winnipeg,0,3,0,3,139,125,5.5,-105,5.5,100
1121,61,V,NYRangers,1,0,2,3,105,-119,5,-115,5,-119
1121,62,H,Dallas,0,1,1,2,-125,-101,5,-105,5,-101
1121,63,V,Colorado,0,2,1,4,105,115,5.5,-110,5.5,-115
1121,64,H,Phoenix,0,1,2,3,-125,-135,5.5,-110,5.5,-105
1121,65,V,Florida,0,1,0,1,117,110,5.5,-110,5.5,105
1121,66,H,Edmonton,1,2,1,4,-137,-130,5.5,-110,5.5,-125
1121,67,V,TampaBay,0,0,1,1,160,190,5.5,-110,5.5,-113
1121,68,H,SanJose,2,1,2,5,-180,-230,5.5,-110,5.5,-107
1121,69,V,NewJersey,0,0,1,2,170,165,5,108,5,125
1121,70,H,LosAngeles,0,0,1,1,-200,-185,5,-128,5,-145
1122,1,V,NYIslanders,0,3,0,3,180,180,5.5,-120,5.5,-120
1122,2,H,Pittsburgh,2,1,1,4,-210,-210,5.5,100,5.5,100
1122,3,V,Montreal,3,0,0,3,110,-101,5,-140,5.5,120
1122,4,H,Washington,1,0,1,2,-130,-119,5,120,5.5,-140
1122,5,V,Florida,1,0,2,3,140,127,5.5,-115,5.5,-115
1122,6,H,Calgary,0,2,1,4,-160,-147,5.5,-105,5.5,-105
1122,7,V,TampaBay,0,0,0,0,140,163,5.5,-105,5.5,100
1122,8,H,Anaheim,0,0,0,1,-160,-183,5.5,-115,5.5,-120
1122,9,V,Columbus,1,0,1,2,150,190,5,-130,5,-115
1122,10,H,Vancouver,1,3,2,6,-170,-230,5,110,5,-105
1123,51,V,Carolina,1,0,1,2,175,190,5,-104,5,-110
1123,52,H,Boston,1,1,0,3,-205,-230,5,-116,5,-110
1123,53,V,Minnesota,0,0,2,3,-104,-122,5,-125,5,-130
1123,54,H,Winnipeg,0,1,1,2,-116,102,5,105,5,110
1123,55,V,Ottawa,2,0,2,4,112,115,5.5,-111,5.5,105
1123,56,H,Detroit,1,0,1,2,-132,-135,5.5,-109,5.5,-125
1123,57,V,NYIslanders,0,1,1,2,140,162,5.5,-105,5.5,105
1123,58,H,Philadelphia,0,3,2,5,-160,-182,5.5,-115,5.5,-125
1123,59,V,Washington,0,0,1,1,115,115,5.5,-104,5.5,-110
1123,60,H,Toronto,0,1,0,2,-135,-135,5.5,-116,5.5,-110
1123,61,V,Pittsburgh,0,0,2,2,-104,-110,5,-115,5,-130
1123,62,H,Montreal,0,1,2,3,-116,-110,5,-105,5,110
1123,63,V,Anaheim,1,3,0,4,130,131,5.5,-111,5.5,-105
1123,64,H,Phoenix,0,1,1,2,-150,-151,5.5,-109,5.5,-115
1123,65,V,NYRangers,0,1,1,2,-105,-109,5,-115,5,-120
1123,66,H,Nashville,0,0,0,0,-115,-111,5,-105,5,100
1123,67,V,Dallas,1,0,0,1,160,166,5.5,-111,5.5,110
1123,68,H,St.Louis,2,1,3,6,-180,-186,5.5,-109,5.5,-130
1123,69,V,Chicago,0,0,2,2,-125,-111,5.5,-111,5.5,110
1123,70,H,Vancouver,1,0,0,1,105,-109,5.5,-109,5.5,-130
1123,71,V,Colorado,0,0,0,1,115,140,5,-115,5,-120
1123,72,H,LosAngeles,0,0,0,0,-135,-160,5,-105,5,100
1123,73,V,NewJersey,0,0,1,1,170,190,5,-115,5,-115
1123,74,H,SanJose,2,0,0,2,-190,-220,5,-105,5,-105
1124,1,V,Ottawa,1,0,0,1,-103,-115,5.5,120,5.5,120
1124,2,H,Carolina,0,3,1,4,-117,-105,5.5,-140,5.5,-140
1124,3,V,Detroit,0,1,2,3,-130,-118,5,-120,5,-130
1124,4,H,Buffalo,1,0,0,1,110,-102,5,100,5,110
1125,51,V,Pittsburgh,0,1,2,3,110,-103,5,-118,5,-105
1125,52,H,Boston,2,0,1,4,-130,-117,5,-102,5,-115
1125,53,V,Columbus,2,2,2,6,155,166,5.5,100,5.5,120
1125,54,H,Toronto,0,0,0,0,-175,-186,5.5,-120,5.5,-140
1125,55,V,Winnipeg,1,1,1,3,120,101,5,-114,5,105
1125,56,H,NewJersey,0,0,1,1,-140,-121,5,-106,5,-125
1125,57,V,Philadelphia,0,0,1,1,-120,-119,5,-119,5,-125
1125,58,H,Florida,0,2,1,3,100,-101,5,-101,5,105
1125,59,V,NYRangers,0,0,0,0,100,-125,5,-119,5,-105
1125,60,H,TampaBay,2,2,1,5,-120,105,5,-101,5,-115
1125,61,V,Phoenix,0,2,0,2,-120,-111,5.5,119,5.5,115
1125,62,H,Nashville,3,0,1,4,100,-109,5.5,-139,5.5,-135
1125,63,V,Minnesota,0,0,0,0,140,136,5.5,112,5,-130
1125,64,H,St.Louis,2,0,1,3,-160,-156,5.5,-132,5,110
1125,65,V,Chicago,2,2,1,5,-170,-146,5.5,-131,5.5,-115
1125,66,H,Edmonton,0,1,0,1,150,126,5.5,111,5.5,-105
1125,67,V,LosAngeles,1,0,1,3,110,102,5,115,5,115
1125,68,H,Vancouver,0,1,1,2,-130,-122,5,-135,5,-135
1126,1,V,Anaheim,1,1,1,3,-111,-124,5.5,110,5.5,110
1126,2,H,Dallas,0,1,5,6,-109,104,5.5,-130,5.5,-130
1127,51,V,Winnipeg,0,3,0,3,-107,120,5.5,-110,5.5,-120
1127,52,H,NYIslanders,0,1,1,2,-113,-140,5.5,-110,5.5,100
1127,53,V,Ottawa,1,2,3,6,118,113,5.5,-110,5.5,-115
1127,54,H,Washington,3,0,1,4,-138,-133,5.5,-110,5.5,-105
1127,55,V,Nashville,1,2,1,4,-107,-107,5,-120,5,-120
1127,56,H,Columbus,0,0,0,0,-113,-113,5,100,5,100
1127,57,V,Montreal,1,1,1,3,-159,-170,5,-113,5,-125
1127,58,H,Buffalo,0,1,0,1,139,150,5,-107,5,105
1127,59,V,Carolina,1,3,0,4,121,109,5,-114,5,115
1127,60,H,NewJersey,0,1,2,3,-141,-129,5,-106,5,-135
1127,61,V,Toronto,2,3,0,5,168,180,5.5,-105,5.5,110
1127,62,H,Pittsburgh,1,2,2,6,-188,-210,5.5,-115,5.5,-130
